StationID,ActivityStartDate,ActivityStartTime/Time,NitrateNitrite_units,NitrateNitrite,Depth_m,Source
CW-083,3/25/2020,1:33:00 PM,mg/L,0.22,0.3,DHEC
CW-252,7/9/2020,11:33:00 AM,mg/L,0.14,0.3,DHEC
RS-17340,4/8/2020,11:16:00 AM,mg/L,0.02,0.3,DHEC
CW-072,2/13/2020,11:10:00 AM,mg/L,0.02,0.3,DHEC
CW-222,11/23/2020,11:10:00 AM,mg/L,0.32,0.3,DHEC
CW-207B,6/16/2020,11:12:00 AM,mg/L,0.22,0.3,DHEC
CW-016,7/28/2020,11:05:00 AM,mg/L,0.96,0.3,DHEC
CW-040,3/11/2020,2:40:00 PM,mg/L,0.02,0.3,DHEC
CW-174,8/25/2020,12:35:00 PM,mg/L,0.35,0.3,DHEC
LCR-02,7/27/2020,1:37:00 PM,mg/L,0.68,0.3,DHEC
LCR-03,10/20/2020,11:42:00 AM,mg/L,0.42,0.3,DHEC
CW-017,12/10/2020,8:58:00 AM,mg/L,0.17,0.3,DHEC
CW-016,9/22/2020,10:40:00 AM,mg/L,0.48,0.3,DHEC
CW-033,5/28/2020,10:56:00 AM,mg/L,0.5,0.3,DHEC
RS-19476,12/10/2020,11:16:00 AM,mg/L,0.34,0.3,DHEC
LWT-01,10/20/2020,10:00:00 AM,mg/L,0.2,0.3,DHEC
CW-014,11/5/2020,11:35:00 AM,mg/L,0.2,0.3,DHEC
CW-041,8/17/2020,10:58:00 AM,mg/L,0.34,0.3,DHEC
LCR-03,4/22/2020,12:48:00 PM,mg/L,0.5,0.3,DHEC
LCR-02,8/25/2020,12:10:00 PM,mg/L,0.42,0.3,DHEC
CW-207B,1/16/2020,12:46:00 PM,mg/L,0.41,0.3,DHEC
LCR-02,3/18/2020,2:13:00 PM,mg/L,0.94,0.3,DHEC
RS-19476,2/27/2020,11:48:00 AM,mg/L,0.19,0.3,DHEC
LWT-01,6/2/2020,10:50:00 AM,mg/L,0.29,0.3,DHEC
LCR-03,8/24/2020,11:14:00 AM,mg/L,0.42,0.3,DHEC
CW-207B,6/29/2020,10:23:00 AM,mg/L,0.3,0.3,DHEC
CW-208,8/10/2020,11:44:00 AM,mg/L,0.046,0.3,DHEC
RL-19149,1/16/2020,11:12:00 AM,mg/L,0.43,0.3,DHEC
CW-017,1/7/2020,9:53:00 AM,mg/L,0.26,0.3,DHEC
CW-233,11/16/2020,1:19:00 PM,mg/L,0.19,0.3,DHEC
LCR-03,9/22/2020,11:40:00 AM,mg/L,0.5,0.3,DHEC
LCT-02,4/14/2020,11:35:00 AM,mg/L,0.3,0.3,DHEC
RL-20198,5/12/2020,10:47:00 AM,mg/L,0.45,0.3,DHEC
CW-251,7/9/2020,11:17:00 AM,mg/L,0.053,0.3,DHEC
LCR-02,10/20/2020,12:39:00 PM,mg/L,0.42,0.3,DHEC
RL-20198,1/16/2020,10:40:00 AM,mg/L,0.46,0.3,DHEC
LWT-01,7/14/2020,9:55:00 AM,mg/L,0.19,0.3,DHEC
CW-083,8/17/2020,11:14:00 AM,mg/L,0.41,0.3,DHEC
CW-231,8/25/2020,12:25:00 PM,mg/L,0.38,0.3,DHEC
CW-017,2/27/2020,9:08:00 AM,mg/L,0.07,0.3,DHEC
LCR-04,6/29/2020,8:54:00 AM,mg/L,0.33,0.3,DHEC
CW-016F,1/16/2020,12:48:00 PM,mg/L,0.47,0.3,DHEC
LCR-04,8/24/2020,9:05:00 AM,mg/L,0.35,0.3,DHEC
CW-236,11/16/2020,12:41:00 PM,mg/L,0.062,0.3,DHEC
CW-208,7/27/2020,12:57:00 PM,mg/L,0.022,0.3,DHEC
CL-089,1/16/2020,10:50:00 AM,mg/L,0.53,0.3,DHEC
CW-016,1/16/2020,12:35:00 PM,mg/L,0.43,0.3,DHEC
LCR-03,9/8/2020,12:02:00 PM,mg/L,0.28,0.3,DHEC
RL-20198,6/18/2020,11:00:00 AM,mg/L,0.18,0.3,DHEC
CW-033,9/14/2020,10:57:00 AM,mg/L,0.41,0.3,DHEC
CW-236,5/13/2020,1:24:00 PM,mg/L,0.13,0.3,DHEC
CW-231,6/2/2020,1:56:00 PM,mg/L,0.4,0.3,DHEC
CW-206,1/27/2020,10:09:00 AM,mg/L,0.29,0.3,DHEC
CW-019,2/13/2020,9:37:00 AM,mg/L,0.24,0.3,DHEC
CW-206,8/6/2020,9:55:00 AM,mg/L,0.17,0.3,DHEC
CW-174,2/18/2020,11:25:00 AM,mg/L,0.4,0.3,DHEC
CW-233,10/27/2020,1:03:00 PM,mg/L,0.23,0.3,DHEC
LCR-04,2/19/2020,11:06:00 AM,mg/L,0.38,0.3,DHEC
CW-040,1/15/2020,12:53:00 PM,mg/L,0.044,0.3,DHEC
CL-089,3/18/2020,11:16:00 AM,mg/L,0.49,0.3,DHEC
CW-041,3/25/2020,1:55:00 PM,mg/L,0.46,0.3,DHEC
LCR-02,10/5/2020,12:47:00 PM,mg/L,0.43,0.3,DHEC
RL-02319,6/25/2020,1:05:00 PM,mg/L,0.44,0.3,DHEC
CW-083,12/9/2020,1:12:00 PM,mg/L,1.4,0.3,DHEC
CW-236,12/10/2020,12:46:00 PM,mg/L,0.14,0.3,DHEC
LCR-04,1/16/2020,1:07:00 PM,mg/L,0.54,0.3,DHEC
RL-19149,10/12/2020,11:44:00 AM,mg/L,0.49,0.3,DHEC
CW-231,9/8/2020,1:33:00 PM,mg/L,0.35,0.3,DHEC
LCR-04,4/9/2020,12:09:00 PM,mg/L,0.87,0.3,DHEC
CW-207B,9/22/2020,11:12:00 AM,mg/L,0.32,0.3,DHEC
CW-251,3/11/2020,2:01:00 PM,mg/L,0.02,0.3,DHEC
CW-072,1/15/2020,11:52:00 AM,mg/L,0.031,0.3,DHEC
CW-231,12/15/2020,12:09:00 PM,mg/L,0.76,0.3,DHEC
RS-20540,5/12/2020,1:21:00 PM,mg/L,0.32,0.3,DHEC
CW-057,4/9/2020,12:22:00 PM,mg/L,0.82,0.3,DHEC
CW-208,10/5/2020,12:17:00 PM,mg/L,0.28,0.3,DHEC
RS-20536,3/11/2020,12:30:00 PM,mg/L,0.02,0.3,DHEC
CW-252,5/26/2020,12:38:00 PM,mg/L,0.065,0.3,DHEC
RL-20198,10/27/2020,10:09:00 AM,mg/L,0.27,0.3,DHEC
CW-231,9/24/2020,12:25:00 PM,mg/L,0.42,0.3,DHEC
RS-19476,11/16/2020,11:09:00 AM,mg/L,0.31,0.3,DHEC
CW-231,7/13/2020,1:38:00 PM,mg/L,0.59,0.3,DHEC
LCR-03,7/27/2020,12:31:00 PM,mg/L,0.46,0.3,DHEC
CW-041,6/18/2020,10:17:00 AM,mg/L,1,0.3,DHEC
CW-233,6/3/2020,2:21:00 PM,mg/L,0.29,0.3,DHEC
LCT-03,2/13/2020,10:46:00 AM,mg/L,0.02,0.3,DHEC
CW-040,2/13/2020,12:21:00 PM,mg/L,0.02,0.3,DHEC
CW-207,4/22/2020,11:31:00 AM,mg/L,0.57,0.3,DHEC
LCT-03,3/11/2020,1:06:00 PM,mg/L,0.02,0.3,DHEC
LCR-04,3/25/2020,1:44:00 PM,mg/L,1,0.3,DHEC
LCR-03,5/12/2020,1:06:00 PM,mg/L,0.5,0.3,DHEC
CW-036,3/25/2020,10:48:00 AM,mg/L,0.76,0.3,DHEC
LCR-03,3/18/2020,1:42:00 PM,mg/L,0.63,0.3,DHEC
CW-207,12/15/2020,10:59:00 AM,mg/L,0.56,0.3,DHEC
LCR-03,9/24/2020,11:41:00 AM,mg/L,0.39,0.3,DHEC
LWT-01,9/22/2020,9:35:00 AM,mg/L,0.16,0.3,DHEC
CW-207,9/24/2020,11:21:00 AM,mg/L,0.28,0.3,DHEC
RS-20540,8/10/2020,1:05:00 PM,mg/L,0.31,0.3,DHEC
LCT-02,6/18/2020,12:35:00 PM,mg/L,0.57,0.3,DHEC
CW-208,1/16/2020,12:21:00 PM,mg/L,0.34,0.3,DHEC
LCR-03,10/27/2020,11:34:00 AM,mg/L,0.39,0.3,DHEC
LCR-04,7/13/2020,9:20:00 AM,mg/L,0.48,0.3,DHEC
RS-17352,11/5/2020,10:46:00 AM,mg/L,0.11,0.3,DHEC
RL-20198,12/15/2020,9:56:00 AM,mg/L,0.51,0.3,DHEC
CW-206,5/21/2020,9:50:00 AM,mg/L,0.38,0.3,DHEC
CW-207B,9/8/2020,11:33:00 AM,mg/L,0.31,0.3,DHEC
CW-236,3/3/2020,1:10:00 PM,mg/L,0.036,0.3,DHEC
CW-033,6/25/2020,1:15:00 PM,mg/L,0.45,0.3,DHEC
CW-040,5/26/2020,1:03:00 PM,mg/L,0.033,0.3,DHEC
LCT-02,2/18/2020,12:32:00 PM,mg/L,0.46,0.3,DHEC
CW-252,1/15/2020,12:31:00 PM,mg/L,0.033,0.3,DHEC
CW-014,9/29/2020,2:39:00 PM,mg/L,0.22,0.3,DHEC
CW-207,10/27/2020,11:16:00 AM,mg/L,0.3,0.3,DHEC
CW-207B,6/2/2020,11:28:00 AM,mg/L,0.3,0.3,DHEC
CW-222,9/15/2020,10:05:00 AM,mg/L,0.39,0.3,DHEC
CW-207B,9/24/2020,11:26:00 AM,mg/L,0.27,0.3,DHEC
CW-208,5/12/2020,1:17:00 PM,mg/L,0.33,0.3,DHEC
LCR-03,2/19/2020,12:52:00 PM,mg/L,0.44,0.3,DHEC
LCR-04,6/2/2020,9:54:00 AM,mg/L,0.39,0.3,DHEC
CW-208,6/2/2020,12:36:00 PM,mg/L,0.02,0.3,DHEC
LCT-03,5/26/2020,11:24:00 AM,mg/L,0.044,0.3,DHEC
CW-174,7/14/2020,10:32:00 AM,mg/L,0.68,0.3,DHEC
CW-252,8/24/2020,12:43:00 PM,mg/L,0.06,0.3,DHEC
CW-231,7/27/2020,2:13:00 PM,mg/L,0.66,0.3,DHEC
CW-057,12/2/2020,11:42:00 AM,mg/L,0.57,0.3,DHEC
RL-02319,5/28/2020,10:46:00 AM,mg/L,0.46,0.3,DHEC
LCR-04,5/27/2020,11:28:00 AM,mg/L,0.45,0.3,DHEC
CW-072,10/14/2020,10:40:00 AM,mg/L,0.02,0.3,DHEC
CW-206,7/7/2020,11:27:00 AM,mg/L,0.34,0.3,DHEC
RS-20540,10/7/2020,1:45:00 PM,mg/L,0.17,0.3,DHEC
CW-016,6/30/2020,11:00:00 AM,mg/L,0.66,0.3,DHEC
RS-20540,6/10/2020,1:32:00 PM,mg/L,0.29,0.3,DHEC
CW-014,2/18/2020,11:20:00 AM,mg/L,0.3,0.3,DHEC
CW-251,5/26/2020,12:22:00 PM,mg/L,0.029,0.3,DHEC
CW-222,4/15/2020,11:26:00 AM,mg/L,0.43,0.3,DHEC
CW-033,12/2/2020,9:54:00 AM,mg/L,0.7,0.3,DHEC
CW-014,6/18/2020,12:11:00 PM,mg/L,0.22,0.3,DHEC
RL-20198,2/19/2020,10:40:00 AM,mg/L,0.35,0.3,DHEC
RL-20198,9/24/2020,9:58:00 AM,mg/L,0.24,0.3,DHEC
CW-040,4/9/2020,12:46:00 PM,mg/L,0.02,0.3,DHEC
CW-016F,5/27/2020,11:05:00 AM,mg/L,0.56,0.3,DHEC
CW-016,8/11/2020,11:00:00 AM,mg/L,0.43,0.3,DHEC
CW-207B,8/24/2020,10:42:00 AM,mg/L,0.26,0.3,DHEC
CW-208,12/15/2020,11:33:00 AM,mg/L,0.3,0.3,DHEC
CW-208,8/25/2020,11:51:00 AM,mg/L,0.079,0.3,DHEC
CW-057,10/12/2020,1:10:00 PM,mg/L,0.46,0.3,DHEC
CW-057,9/14/2020,12:34:00 PM,mg/L,0.66,0.3,DHEC
RS-17352,12/9/2020,12:32:00 PM,mg/L,0.23,0.3,DHEC
LCT-02,8/17/2020,12:38:00 PM,mg/L,0.28,0.3,DHEC
CW-207,3/18/2020,12:42:00 PM,mg/L,0.42,0.3,DHEC
CW-014,12/9/2020,10:30:00 AM,mg/L,0.36,0.3,DHEC
CW-206,6/24/2020,10:46:00 AM,mg/L,0.28,0.3,DHEC
LCR-02,8/10/2020,12:22:00 PM,mg/L,0.48,0.3,DHEC
RL-20198,4/22/2020,10:20:00 AM,mg/L,0.49,0.3,DHEC
CW-016F,8/25/2020,2:26:00 PM,mg/L,0.51,0.3,DHEC
LCT-03,6/30/2020,10:44:00 AM,mg/L,0.052,0.3,DHEC
LCR-02,9/8/2020,1:03:00 PM,mg/L,0.32,0.3,DHEC
RL-19149,2/18/2020,12:11:00 PM,mg/L,0.41,0.3,DHEC
CW-017,5/13/2020,9:44:00 AM,mg/L,0.13,0.3,DHEC
CW-231,5/12/2020,1:57:00 PM,mg/L,0.66,0.3,DHEC
CW-057,2/19/2020,11:23:00 AM,mg/L,0.35,0.3,DHEC
CW-016,12/2/2020,11:09:00 AM,mg/L,0.46,0.3,DHEC
CW-036,6/18/2020,11:40:00 AM,mg/L,6.7,0.3,DHEC
CW-222,5/14/2020,10:37:00 AM,mg/L,0.43,0.3,DHEC
CW-233,3/3/2020,12:11:00 PM,mg/L,0.25,0.3,DHEC
RS-17352,9/29/2020,1:44:00 PM,mg/L,0.24,0.3,DHEC
CW-208,10/20/2020,12:08:00 PM,mg/L,0.089,0.3,DHEC
RS-19476,8/26/2020,1:34:00 PM,mg/L,0.36,0.3,DHEC
CW-036,11/5/2020,11:04:00 AM,mg/L,9.1,0.3,DHEC
CW-251,8/24/2020,12:33:00 PM,mg/L,0.02,0.3,DHEC
CW-252,11/16/2020,12:22:00 PM,mg/L,0.02,0.3,DHEC
LCR-04,10/5/2020,9:40:00 AM,mg/L,0.47,0.3,DHEC
RS-17352,7/8/2020,12:33:00 PM,mg/L,0.18,0.3,DHEC
RS-17352,2/18/2020,3:08:00 PM,mg/L,0.28,0.3,DHEC
RS-19476,9/21/2020,10:13:00 AM,mg/L,0.38,0.3,DHEC
CL-089,5/12/2020,10:34:00 AM,mg/L,0.44,0.3,DHEC
CW-236,9/21/2020,12:59:00 PM,mg/L,0.097,0.3,DHEC
CW-016,6/16/2020,11:20:00 AM,mg/L,0.98,0.3,DHEC
CW-231,6/18/2020,1:49:00 PM,mg/L,0.53,0.3,DHEC
RS-20536,1/15/2020,10:45:00 AM,mg/L,0.02,0.3,DHEC
CW-014,5/19/2020,12:04:00 PM,mg/L,0.31,0.3,DHEC
CW-252,10/14/2020,11:14:00 AM,mg/L,0.02,0.3,DHEC
CW-207,8/25/2020,11:23:00 AM,mg/L,0.19,0.3,DHEC
LCR-02,7/14/2020,12:40:00 PM,mg/L,0.59,0.3,DHEC
RS-20540,3/4/2020,1:12:00 PM,mg/L,0.15,0.3,DHEC
CW-016,6/2/2020,11:50:00 AM,mg/L,0.48,0.3,DHEC
CW-207B,12/15/2020,11:08:00 AM,mg/L,0.55,0.3,DHEC
LCT-03,12/10/2020,10:42:00 AM,mg/L,0.02,0.3,DHEC
LCT-03,1/15/2020,11:22:00 AM,mg/L,0.02,0.3,DHEC
CW-222,10/1/2020,10:13:00 AM,mg/L,0.43,0.3,DHEC
RL-02319,12/2/2020,9:46:00 AM,mg/L,0.54,0.3,DHEC
CW-041,2/18/2020,9:37:00 AM,mg/L,0.54,0.3,DHEC
CW-041,10/28/2020,3:06:00 PM,mg/L,0.69,0.3,DHEC
CW-208,9/24/2020,11:49:00 AM,mg/L,0.11,0.3,DHEC
CW-083,1/7/2020,10:46:00 AM,mg/L,0.81,0.3,DHEC
LCT-03,8/24/2020,11:33:00 AM,mg/L,0.032,0.3,DHEC
RS-17352,3/25/2020,10:08:00 AM,mg/L,0.3,0.3,DHEC
CW-083,7/8/2020,11:56:00 AM,mg/L,1.6,0.3,DHEC
CW-174,9/14/2020,10:43:00 AM,mg/L,0.67,0.3,DHEC
CW-236,4/8/2020,10:25:00 AM,mg/L,0.02,0.3,DHEC
CW-174,6/25/2020,12:50:00 PM,mg/L,0.45,0.3,DHEC
LCR-03,8/25/2020,11:44:00 AM,mg/L,0.23,0.3,DHEC
CW-083,5/19/2020,10:53:00 AM,mg/L,0.39,0.3,DHEC
RL-02319,9/14/2020,10:50:00 AM,mg/L,0.65,0.3,DHEC
LCR-04,7/14/2020,12:27:00 PM,mg/L,0.44,0.3,DHEC
CW-033,10/12/2020,11:35:00 AM,mg/L,0.52,0.3,DHEC
CW-252,12/10/2020,11:38:00 AM,mg/L,0.021,0.3,DHEC
RS-17340,2/27/2020,1:53:00 PM,mg/L,0.057,0.3,DHEC
LCT-02,7/8/2020,1:40:00 PM,mg/L,0.35,0.3,DHEC
LWT-01,9/8/2020,10:08:00 AM,mg/L,0.099,0.3,DHEC
CW-041,12/9/2020,1:32:00 PM,mg/L,1.2,0.3,DHEC
LCT-03,4/9/2020,11:08:00 AM,mg/L,0.02,0.3,DHEC
CW-072,5/26/2020,11:48:00 AM,mg/L,0.062,0.3,DHEC
LWT-01,6/30/2020,10:00:00 AM,mg/L,0.25,0.3,DHEC
CW-208,4/22/2020,12:56:00 PM,mg/L,0.38,0.3,DHEC
CW-016,10/6/2020,12:15:00 PM,mg/L,0.44,0.3,DHEC
RS-17352,4/14/2020,1:25:00 PM,mg/L,0.19,0.3,DHEC
CW-207B,4/22/2020,11:37:00 AM,mg/L,0.56,0.3,DHEC
CW-222,7/29/2020,10:45:00 AM,mg/L,0.26,0.3,DHEC
RL-02319,2/18/2020,11:43:00 AM,mg/L,0.39,0.3,DHEC
RS-20536,12/10/2020,10:12:00 AM,mg/L,0.51,0.3,DHEC
CW-222,1/14/2020,11:00:00 AM,mg/L,0.44,0.3,DHEC
CW-033,4/9/2020,10:23:00 AM,mg/L,0.8,0.3,DHEC
CW-233,1/8/2020,10:24:00 AM,mg/L,0.28,0.3,DHEC
RS-19476,4/8/2020,12:12:00 PM,mg/L,0.35,0.3,DHEC
CW-016F,10/12/2020,12:53:00 PM,mg/L,0.28,0.3,DHEC
CW-033,3/25/2020,10:20:00 AM,mg/L,0.81,0.3,DHEC
RL-19149,9/14/2020,11:03:00 AM,mg/L,0.26,0.3,DHEC
CW-016,3/25/2020,1:05:00 PM,mg/L,0.85,0.3,DHEC
CW-222,12/17/2020,9:54:00 AM,mg/L,0.5,0.3,DHEC
LCR-03,1/16/2020,1:03:00 PM,mg/L,0.37,0.3,DHEC
RL-19149,6/25/2020,1:27:00 PM,mg/L,0.42,0.3,DHEC
CW-208,6/18/2020,1:11:00 PM,mg/L,0.22,0.3,DHEC
LCR-02,4/22/2020,1:20:00 PM,mg/L,0.65,0.3,DHEC
CW-036,5/19/2020,12:38:00 PM,mg/L,1,0.3,DHEC
RS-17340,9/21/2020,12:36:00 PM,mg/L,0.032,0.3,DHEC
LCR-03,7/13/2020,11:49:00 AM,mg/L,0.24,0.3,DHEC
LCR-04,9/14/2020,12:28:00 PM,mg/L,0.58,0.3,DHEC
CW-206,2/5/2020,10:02:00 AM,mg/L,0.48,0.3,DHEC
RS-19476,1/8/2020,11:26:00 AM,mg/L,0.35,0.3,DHEC
RL-19149,12/2/2020,10:00:00 AM,mg/L,0.66,0.3,DHEC
CW-016F,7/14/2020,12:16:00 PM,mg/L,0.67,0.3,DHEC
CW-207,7/14/2020,11:20:00 AM,mg/L,0.055,0.3,DHEC
CW-016F,4/9/2020,11:54:00 AM,mg/L,0.99,0.3,DHEC
RS-17340,10/27/2020,12:14:00 PM,mg/L,0.02,0.3,DHEC
CW-040,11/16/2020,12:44:00 PM,mg/L,0.02,0.3,DHEC
RS-20540,3/25/2020,12:49:00 PM,mg/L,0.22,0.3,DHEC
CW-019,1/15/2020,10:05:00 AM,mg/L,0.28,0.3,DHEC
LWT-01,7/28/2020,9:50:00 AM,mg/L,0.081,0.3,DHEC
CW-017,7/15/2020,9:48:00 AM,mg/L,0.17,0.3,DHEC
CW-041,1/7/2020,10:25:00 AM,mg/L,0.84,0.3,DHEC
CW-016F,2/19/2020,10:52:00 AM,mg/L,0.51,0.3,DHEC
CW-083,11/5/2020,10:23:00 AM,mg/L,0.93,0.3,DHEC
CW-016F,3/25/2020,1:24:00 PM,mg/L,0.8,0.3,DHEC
CW-206,4/6/2020,10:31:00 AM,mg/L,0.53,0.3,DHEC
CW-057,5/27/2020,11:40:00 AM,mg/L,0.48,0.3,DHEC
RS-19476,6/3/2020,10:59:00 AM,mg/L,0.34,0.3,DHEC
LCR-03,7/14/2020,12:11:00 PM,mg/L,0.16,0.3,DHEC
CW-083,2/18/2020,10:10:00 AM,mg/L,1.1,0.3,DHEC
RL-02319,10/12/2020,11:17:00 AM,mg/L,0.28,0.3,DHEC
RS-20536,10/14/2020,9:52:00 AM,mg/L,0.02,0.3,DHEC
CW-057,3/25/2020,1:58:00 PM,mg/L,1,0.3,DHEC
RS-20540,2/18/2020,1:16:00 PM,mg/L,0.27,0.3,DHEC
LCT-03,10/14/2020,10:22:00 AM,mg/L,0.02,0.3,DHEC
CW-236,1/8/2020,1:52:00 PM,mg/L,0.084,0.3,DHEC
CW-236,7/15/2020,1:09:00 PM,mg/L,0.15,0.3,DHEC
CW-233,12/10/2020,1:19:00 PM,mg/L,0.3,0.3,DHEC
CW-019,12/10/2020,9:36:00 AM,mg/L,0.02,0.3,DHEC
CW-016,7/14/2020,10:50:00 AM,mg/L,1,0.3,DHEC
CW-033,7/14/2020,10:50:00 AM,mg/L,0.46,0.3,DHEC
LCR-03,6/2/2020,12:02:00 PM,mg/L,0.31,0.3,DHEC
CW-072,4/9/2020,11:27:00 AM,mg/L,0.02,0.3,DHEC
CW-072,7/9/2020,10:53:00 AM,mg/L,0.12,0.3,DHEC
LCR-02,5/12/2020,1:41:00 PM,mg/L,0.6,0.3,DHEC
RS-17340,12/10/2020,12:12:00 PM,mg/L,0.027,0.3,DHEC
CW-083,10/28/2020,2:36:00 PM,mg/L,0.99,0.3,DHEC
LCR-03,8/10/2020,11:21:00 AM,mg/L,0.38,0.3,DHEC
CW-207B,7/14/2020,11:26:00 AM,mg/L,0.02,0.3,DHEC
CW-033,8/25/2020,12:53:00 PM,mg/L,0.43,0.3,DHEC
CW-207,1/16/2020,12:38:00 PM,mg/L,0.43,0.3,DHEC
CW-208,9/22/2020,12:03:00 PM,mg/L,0.29,0.3,DHEC
CW-016,8/25/2020,2:12:00 PM,mg/L,0.49,0.3,DHEC
CW-019,9/22/2020,10:05:00 AM,mg/L,0.39,0.3,DHEC
RS-17352,1/7/2020,11:09:00 AM,mg/L,0.23,0.3,DHEC
CW-251,11/16/2020,12:10:00 PM,mg/L,0.02,0.3,DHEC
RS-20536,8/24/2020,11:06:00 AM,mg/L,0.061,0.3,DHEC
CW-251,2/13/2020,11:39:00 AM,mg/L,0.02,0.3,DHEC
RL-02319,7/14/2020,10:42:00 AM,mg/L,0.42,0.3,DHEC
CW-208,2/19/2020,1:04:00 PM,mg/L,0.19,0.3,DHEC
LCT-02,1/27/2020,10:12:00 AM,mg/L,0.42,0.3,DHEC
CL-089,9/24/2020,9:42:00 AM,mg/L,0.41,0.3,DHEC
RL-02319,11/17/2020,9:54:00 AM,mg/L,0.33,0.3,DHEC
LCR-04,8/10/2020,9:23:00 AM,mg/L,0.41,0.3,DHEC
CW-251,9/22/2020,12:18:00 PM,mg/L,0.02,0.3,DHEC
RL-20198,3/18/2020,11:36:00 AM,mg/L,0.5,0.3,DHEC
CW-208,7/14/2020,12:20:00 PM,mg/L,0.16,0.3,DHEC
CW-057,7/14/2020,10:57:00 AM,mg/L,0.42,0.3,DHEC
CL-089,8/25/2020,10:08:00 AM,mg/L,0.29,0.3,DHEC
CW-016,2/19/2020,10:37:00 AM,mg/L,0.58,0.3,DHEC
CW-083,6/18/2020,10:43:00 AM,mg/L,1.8,0.3,DHEC
RL-02319,1/16/2020,10:59:00 AM,mg/L,0.42,0.3,DHEC
RS-20540,7/13/2020,1:16:00 PM,mg/L,0.18,0.3,DHEC
CW-017,3/3/2020,2:11:00 PM,mg/L,0.074,0.3,DHEC
CW-036,12/9/2020,12:04:00 PM,mg/L,6.6,0.3,DHEC
CW-207,5/12/2020,11:52:00 AM,mg/L,0.4,0.3,DHEC
CW-236,8/26/2020,10:41:00 AM,mg/L,0.088,0.3,DHEC
LCR-04,11/17/2020,11:44:00 AM,mg/L,0.36,0.3,DHEC
CW-174,5/28/2020,10:23:00 AM,mg/L,0.48,0.3,DHEC
CW-040,12/10/2020,12:02:00 PM,mg/L,0.02,0.3,DHEC
LWT-01,10/6/2020,1:05:00 PM,mg/L,0.16,0.3,DHEC
CW-036,1/7/2020,12:10:00 PM,mg/L,5.7,0.3,DHEC
CW-251,12/10/2020,11:24:00 AM,mg/L,0.02,0.3,DHEC
CW-207B,7/27/2020,11:57:00 AM,mg/L,0.14,0.3,DHEC
CW-016,4/9/2020,11:35:00 AM,mg/L,0.98,0.3,DHEC
CW-174,10/12/2020,11:05:00 AM,mg/L,0.45,0.3,DHEC
CW-017,9/21/2020,2:03:00 PM,mg/L,0.19,0.3,DHEC
CL-089,6/18/2020,10:41:00 AM,mg/L,0.17,0.3,DHEC
RS-19476,5/13/2020,11:56:00 AM,mg/L,0.33,0.3,DHEC
CW-231,8/24/2020,12:51:00 PM,mg/L,0.48,0.3,DHEC
LCR-03,6/16/2020,11:48:00 AM,mg/L,0.49,0.3,DHEC
CW-072,8/24/2020,11:55:00 AM,mg/L,0.05,0.3,DHEC
CW-017,8/26/2020,9:02:00 AM,mg/L,0.16,0.3,DHEC
CW-033,11/17/2020,10:10:00 AM,mg/L,0.36,0.3,DHEC
RL-20198,8/25/2020,10:23:00 AM,mg/L,0.21,0.3,DHEC
CW-019,8/24/2020,10:34:00 AM,mg/L,0.35,0.3,DHEC
CW-016,11/17/2020,11:18:00 AM,mg/L,0.37,0.3,DHEC
CW-014,8/17/2020,12:16:00 PM,mg/L,0.11,0.3,DHEC
CW-036,10/28/2020,1:44:00 PM,mg/L,8.5,0.3,DHEC
LCT-02,10/28/2020,12:29:00 PM,mg/L,0.23,0.3,DHEC
RS-17340,7/15/2020,12:52:00 PM,mg/L,0.1,0.3,DHEC
CL-089,4/22/2020,10:07:00 AM,mg/L,0.5,0.3,DHEC
LCT-02,12/9/2020,9:57:00 AM,mg/L,0.47,0.3,DHEC
CW-233,2/27/2020,2:26:00 PM,mg/L,0.1,0.3,DHEC
CW-033,1/16/2020,10:47:00 AM,mg/L,0.4,0.3,DHEC
CW-174,4/9/2020,9:52:00 AM,mg/L,0.87,0.3,DHEC
CW-233,7/15/2020,1:32:00 PM,mg/L,0.22,0.3,DHEC
CW-236,2/27/2020,1:18:00 PM,mg/L,0.02,0.3,DHEC
CW-207B,8/10/2020,10:50:00 AM,mg/L,0.2,0.3,DHEC
CW-057,6/25/2020,3:19:00 PM,mg/L,0.4,0.3,DHEC
CW-206,9/8/2020,9:39:00 AM,mg/L,0.27,0.3,DHEC
LCR-03,10/5/2020,11:55:00 AM,mg/L,0.31,0.3,DHEC
CW-252,9/22/2020,12:43:00 PM,mg/L,0.027,0.3,DHEC
RS-20540,1/16/2020,2:48:00 PM,mg/L,0.34,0.3,DHEC
CW-207B,5/12/2020,12:02:00 PM,mg/L,0.4,0.3,DHEC
RS-17340,6/3/2020,1:24:00 PM,mg/L,0.084,0.3,DHEC
RS-17352,6/18/2020,11:10:00 AM,mg/L,0.33,0.3,DHEC
CW-207,2/19/2020,12:29:00 PM,mg/L,0.41,0.3,DHEC
CW-231,6/29/2020,12:38:00 PM,mg/L,0.47,0.3,DHEC
CW-040,7/9/2020,12:27:00 PM,mg/L,0.02,0.3,DHEC
LCT-02,11/5/2020,12:03:00 PM,mg/L,0.35,0.3,DHEC
LCR-02,6/18/2020,1:32:00 PM,mg/L,0.54,0.3,DHEC
CW-231,10/27/2020,12:18:00 PM,mg/L,0.43,0.3,DHEC
CW-233,5/13/2020,2:12:00 PM,mg/L,0.35,0.3,DHEC
