StationID,ActivityStartDate,ActivityStartTime/Time,Ammonia_units,Ammonia,depth_m,source
CW-017,5/18/2021,9:24:00 AM,mg/L,0.16,0.3,DHEC
RS-19476,9/14/2021,1:58:00 PM,mg/L,0.05,0.3,DHEC
CW-252,8/17/2021,12:29:00 PM,mg/L,0.05,0.3,DHEC
CW-083,10/7/2021,12:21:00 PM,mg/L,0.05,0.3,DHEC
LCR-02,3/9/2021,12:31:00 PM,mg/L,0.05,0.3,DHEC
CW-072,1/14/2021,11:25:00 AM,mg/L,0.05,0.3,DHEC
CW-251,8/17/2021,12:09:00 PM,mg/L,0.05,0.3,DHEC
CW-206,10/12/2021,9:38:00 AM,mg/L,0.05,0.3,DHEC
CW-041,1/12/2021,9:25:00 AM,mg/L,0.05,0.3,DHEC
RS-21033,8/17/2021,9:34:00 AM,mg/L,0.1,0.3,DHEC
CW-206,7/14/2021,10:09:00 AM,mg/L,0.05,0.3,DHEC
CW-016,12/16/2021,12:25:00 PM,mg/L,0.05,0.3,DHEC
LCR-04,2/9/2021,2:50:00 PM,mg/L,0.05,0.3,DHEC
CW-252,5/13/2021,12:18:00 PM,mg/L,0.05,0.3,DHEC
RS-21025,9/9/2021,1:58:00 PM,mg/L,0.057,0.3,DHEC
CW-174,12/16/2021,10:46:00 AM,mg/L,0.071,0.3,DHEC
CW-206,5/11/2021,10:11:00 AM,mg/L,0.05,0.3,DHEC
RS-17352,3/4/2021,10:47:00 AM,mg/L,0.05,0.3,DHEC
LCT-03,6/7/2021,12:09:00 PM,mg/L,0.05,0.3,DHEC
CW-036,12/9/2021,12:58:00 PM,mg/L,0.05,0.3,DHEC
CW-036,8/2/2021,11:48:00 AM,mg/L,0.05,0.3,DHEC
LCR-02,4/28/2021,1:37:00 PM,mg/L,0.05,0.3,DHEC
RL-21210,7/22/2021,10:37:00 AM,mg/L,0.11,0.3,DHEC
CW-231,4/28/2021,1:58:00 PM,mg/L,0.05,0.3,DHEC
CW-057,1/21/2021,11:38:00 AM,mg/L,0.05,0.3,DHEC
LWT-01,1/20/2021,1:38:00 PM,mg/L,0.05,0.3,DHEC
CW-057,2/9/2021,3:00:00 PM,mg/L,0.05,0.3,DHEC
RS-21037,8/23/2021,11:31:00 AM,mg/L,0.05,0.3,DHEC
LCR-04,3/10/2021,1:32:00 PM,mg/L,0.05,0.3,DHEC
CW-174,11/23/2021,10:13:00 AM,mg/L,0.05,0.3,DHEC
CW-233,2/24/2021,9:26:00 AM,mg/L,0.05,0.3,DHEC
CW-017,10/5/2021,9:11:00 AM,mg/L,0.083,0.3,DHEC
CW-233,5/18/2021,9:52:00 AM,mg/L,0.05,0.3,DHEC
CW-208,12/7/2021,11:27:00 AM,mg/L,0.05,0.3,DHEC
LCR-03,5/19/2021,12:25:00 PM,mg/L,0.05,0.3,DHEC
CW-174,6/15/2021,11:52:00 AM,mg/L,0.084,0.3,DHEC
LCR-04,11/23/2021,12:14:00 PM,mg/L,0.05,0.3,DHEC
CW-017,4/13/2021,9:00:00 AM,mg/L,0.12,0.3,DHEC
RL-21277,12/16/2021,10:54:00 AM,mg/L,0.061,0.3,DHEC
CW-222,8/26/2021,10:24:00 AM,mg/L,0.05,0.3,DHEC
CW-016,6/17/2021,11:40:00 AM,mg/L,0.053,0.3,DHEC
RL-21218,12/7/2021,10:30:00 AM,mg/L,0.05,0.3,DHEC
CW-236,2/24/2021,9:52:00 AM,mg/L,0.05,0.3,DHEC
CW-206,12/1/2021,10:19:00 AM,mg/L,0.05,0.3,DHEC
CW-252,7/6/2021,1:12:00 PM,mg/L,0.05,0.3,DHEC
CW-057,10/18/2021,3:40:00 PM,mg/L,0.05,0.3,DHEC
RS-21033,1/14/2021,10:02:00 AM,mg/L,0.05,0.3,DHEC
CW-019,6/7/2021,11:19:00 AM,mg/L,0.05,0.3,DHEC
CW-207,6/29/2021,11:14:00 AM,mg/L,0.05,0.3,DHEC
RS-21037,1/25/2021,11:13:00 AM,mg/L,0.05,0.3,DHEC
RL-21226,2/9/2021,2:31:00 PM,mg/L,0.05,0.3,DHEC
CW-080,11/4/2021,10:11:00 AM,mg/L,0.1,0.3,DHEC
RS-21025,10/7/2021,1:19:00 PM,mg/L,0.05,0.3,DHEC
CW-036,10/7/2021,11:27:00 AM,mg/L,0.05,0.3,DHEC
CL-089,4/28/2021,10:14:00 AM,mg/L,0.05,0.3,DHEC
RS-21037,6/9/2021,10:32:00 AM,mg/L,0.052,0.3,DHEC
CW-057,12/16/2021,1:24:00 PM,mg/L,0.05,0.3,DHEC
CW-017,8/23/2021,10:10:00 AM,mg/L,0.25,0.3,DHEC
CW-222,12/13/2021,11:55:00 AM,mg/L,0.11,0.3,DHEC
CW-016F,5/13/2021,12:25:00 PM,mg/L,0.05,0.3,DHEC
RL-21277,1/14/2021,11:20:00 AM,mg/L,0.05,0.3,DHEC
LCT-03,10/20/2021,10:15:00 AM,mg/L,0.05,0.3,DHEC
CW-017,6/9/2021,9:20:00 AM,mg/L,0.11,0.3,DHEC
CW-083,11/23/2021,12:36:00 PM,mg/L,0.05,0.3,DHEC
CW-222,4/8/2021,11:03:00 AM,mg/L,0.05,0.3,DHEC
CW-080,10/13/2021,10:26:00 AM,mg/L,0.12,0.3,DHEC
CW-233,10/5/2021,9:48:00 AM,mg/L,0.05,0.3,DHEC
CW-057,5/13/2021,1:05:00 PM,mg/L,0.05,0.3,DHEC
CW-233,11/16/2021,10:48:00 AM,mg/L,0.05,0.3,DHEC
RS-21053,7/27/2021,11:19:00 AM,mg/L,0.05,0.3,DHEC
CW-014,11/23/2021,2:20:00 PM,mg/L,0.05,0.3,DHEC
CW-207B,9/15/2021,11:31:00 AM,mg/L,0.05,0.3,DHEC
RS-21037,12/2/2021,12:50:00 PM,mg/L,0.05,0.3,DHEC
RS-17352,1/12/2021,10:16:00 AM,mg/L,0.05,0.3,DHEC
CW-231,12/16/2021,10:13:00 AM,mg/L,0.061,0.3,DHEC
CW-019,11/23/2021,10:04:00 AM,mg/L,0.05,0.3,DHEC
LCR-02,8/4/2021,11:55:00 AM,mg/L,0.05,0.3,DHEC
CW-207,3/9/2021,11:13:00 AM,mg/L,0.05,0.3,DHEC
CW-206,4/19/2021,10:35:00 AM,mg/L,0.05,0.3,DHEC
CW-208,3/9/2021,11:57:00 AM,mg/L,0.05,0.3,DHEC
LCT-02,4/12/2021,10:32:00 AM,mg/L,0.11,0.3,DHEC
CW-072,6/7/2021,12:40:00 PM,mg/L,0.11,0.3,DHEC
LCT-02,7/7/2021,1:19:00 PM,mg/L,0.05,0.3,DHEC
CW-206,3/16/2021,10:07:00 AM,mg/L,0.05,0.3,DHEC
CL-089,8/4/2021,10:32:00 AM,mg/L,0.05,0.3,DHEC
RS-21025,1/12/2021,9:00:00 AM,mg/L,0.05,0.3,DHEC
CW-016F,9/14/2021,10:07:00 AM,mg/L,0.05,0.3,DHEC
CW-207B,8/4/2021,11:05:00 AM,mg/L,0.055,0.3,DHEC
CW-236,7/27/2021,10:19:00 AM,mg/L,0.05,0.3,DHEC
RL-21218,2/16/2021,11:34:00 AM,mg/L,0.05,0.3,DHEC
LCT-03,8/17/2021,10:55:00 AM,mg/L,0.05,0.3,DHEC
CW-057,4/19/2021,1:05:00 PM,mg/L,0.05,0.3,DHEC
CW-233,1/25/2021,10:05:00 AM,mg/L,0.05,0.3,DHEC
RS-21033,2/3/2021,9:50:00 AM,mg/L,0.05,0.3,DHEC
CW-036,3/4/2021,11:10:00 AM,mg/L,0.05,0.3,DHEC
CW-072,8/17/2021,11:20:00 AM,mg/L,0.05,0.3,DHEC
CW-252,12/8/2021,12:56:00 PM,mg/L,0.05,0.3,DHEC
RS-21025,12/9/2021,10:50:00 AM,mg/L,0.05,0.3,DHEC
LCR-03,4/28/2021,1:17:00 PM,mg/L,0.05,0.3,DHEC
LWT-01,8/19/2021,1:41:00 PM,mg/L,0.05,0.3,DHEC
CW-236,11/16/2021,11:14:00 AM,mg/L,0.05,0.3,DHEC
CW-036,2/4/2021,12:37:00 PM,mg/L,0.05,0.3,DHEC
CW-057,6/17/2021,12:34:00 PM,mg/L,0.05,0.3,DHEC
RS-21053,2/24/2021,11:11:00 AM,mg/L,0.05,0.3,DHEC
CW-041,5/4/2021,12:20:00 PM,mg/L,0.05,0.3,DHEC
RL-21218,6/29/2021,10:55:00 AM,mg/L,0.05,0.3,DHEC
RS-21033,4/6/2021,9:34:00 AM,mg/L,0.05,0.3,DHEC
CL-089,12/7/2021,10:15:00 AM,mg/L,0.05,0.3,DHEC
CW-016F,3/10/2021,12:52:00 PM,mg/L,0.05,0.3,DHEC
CW-016,8/24/2021,11:58:00 AM,mg/L,0.05,0.3,DHEC
RL-21210,8/24/2021,12:25:00 PM,mg/L,0.05,0.3,DHEC
CW-083,2/4/2021,12:01:00 PM,mg/L,0.05,0.3,DHEC
LCT-02,1/12/2021,12:14:00 PM,mg/L,0.05,0.3,DHEC
CW-041,12/9/2021,11:25:00 AM,mg/L,0.05,0.3,DHEC
LWT-01,11/30/2021,12:51:00 PM,mg/L,0.05,0.3,DHEC
RL-21226,9/14/2021,10:29:00 AM,mg/L,0.05,0.3,DHEC
LCR-03,8/4/2021,11:40:00 AM,mg/L,0.05,0.3,DHEC
LWT-01,6/16/2021,1:35:00 PM,mg/L,0.088,0.3,DHEC
LCT-02,5/4/2021,10:11:00 AM,mg/L,0.05,0.3,DHEC
LCR-03,6/29/2021,11:29:00 AM,mg/L,0.05,0.3,DHEC
RL-21277,7/22/2021,12:21:00 PM,mg/L,0.05,0.3,DHEC
LWT-01,12/15/2021,11:15:00 AM,mg/L,0.05,0.3,DHEC
RS-21025,7/7/2021,9:54:00 AM,mg/L,0.05,0.3,DHEC
CW-206,2/23/2021,11:41:00 AM,mg/L,0.05,0.3,DHEC
CW-207B,6/29/2021,11:08:00 AM,mg/L,0.05,0.3,DHEC
CW-014,6/8/2021,10:33:00 AM,mg/L,0.083,0.3,DHEC
RS-17352,6/8/2021,11:10:00 AM,mg/L,0.05,0.3,DHEC
CW-019,9/2/2021,10:08:00 AM,mg/L,0.05,0.3,DHEC
RL-21210,10/18/2021,3:19:00 PM,mg/L,0.05,0.3,DHEC
LCR-04,4/19/2021,12:56:00 PM,mg/L,0.05,0.3,DHEC
CW-017,9/14/2021,4:11:00 PM,mg/L,0.12,0.3,DHEC
RS-21033,12/8/2021,10:37:00 AM,mg/L,0.05,0.3,DHEC
CW-208,2/24/2021,10:44:00 AM,mg/L,0.05,0.3,DHEC
CW-236,1/25/2021,10:34:00 AM,mg/L,0.05,0.3,DHEC
RS-21053,9/14/2021,2:28:00 PM,mg/L,0.05,0.3,DHEC
CW-231,10/14/2021,11:21:00 AM,mg/L,0.056,0.3,DHEC
CW-233,3/8/2022,2:15:00 PM,mg/L,0.05,0.3,DHEC
CW-174,2/16/2022,3:04:00 PM,mg/L,0.05,0.3,DHEC
CW-222,3/15/2022,11:59:00 AM,mg/L,0.05,0.3,DHEC
CW-208,3/22/2022,1:16:00 PM,mg/L,0.05,0.3,DHEC
CW-019,7/14/2022,9:30:00 AM,mg/L,0.063,0.3,DHEC
CW-017,1/11/2022,10:22:00 AM,mg/L,0.05,0.3,DHEC
CW-251,11/9/2022,10:38:00 AM,mg/L,0.05,0.3,DHEC
CW-251,12/13/2022,1:28:00 PM,mg/L,0.05,0.3,DHEC
CW-016F,12/8/2022,1:27:00 PM,mg/L,0.05,0.3,DHEC
CW-222,12/14/2022,9:59:00 AM,mg/L,0.05,0.3,DHEC
CW-036,4/12/2022,12:17:00 PM,mg/L,0.05,0.3,DHEC
CW-019,11/9/2022,9:33:00 AM,mg/L,0.05,0.3,DHEC
LCR-04,6/23/2022,11:09:00 AM,mg/L,0.05,0.3,DHEC
CW-057,4/5/2022,10:54:00 AM,mg/L,0.05,0.3,DHEC
CW-017,6/7/2022,1:22:00 PM,mg/L,0.15,0.3,DHEC
CW-041,8/1/2022,11:42:00 AM,mg/L,0.062,0.3,DHEC
RL-22011,2/15/2022,10:43:00 AM,mg/L,0.05,0.3,DHEC
CW-174,11/16/2022,10:43:00 AM,mg/L,0.11,0.3,DHEC
CW-252,11/9/2022,11:01:00 AM,mg/L,0.05,0.3,DHEC
LCR-02,1/26/2022,11:29:00 AM,mg/L,0.05,0.3,DHEC
CW-016,11/16/2022,12:27:00 PM,mg/L,0.05,0.3,DHEC
CW-019,9/14/2022,12:23:00 PM,mg/L,0.05,0.3,DHEC
CW-019,2/3/2022,9:33:00 AM,mg/L,0.05,0.3,DHEC
RL-22105,1/27/2022,2:08:00 PM,mg/L,0.05,0.3,DHEC
CW-016,9/28/2022,10:30:00 AM,mg/L,0.05,0.3,DHEC
CW-033,5/11/2022,1:18:00 PM,mg/L,0.05,0.3,DHEC
CW-033,6/23/2022,12:39:00 PM,mg/L,0.05,0.3,DHEC
RL-22011,1/26/2022,10:43:00 AM,mg/L,0.07,0.3,DHEC
LCR-02,3/22/2022,12:54:00 PM,mg/L,0.05,0.3,DHEC
CW-083,4/12/2022,12:48:00 PM,mg/L,0.053,0.3,DHEC
CW-033,2/16/2022,3:15:00 PM,mg/L,0.05,0.3,DHEC
CW-041,4/12/2022,1:36:00 PM,mg/L,0.05,0.3,DHEC
CL-089,4/25/2022,11:47:00 AM,mg/L,0.05,0.3,DHEC
CW-208,6/29/2022,11:08:00 AM,mg/L,0.12,0.3,DHEC
CW-222,7/25/2022,11:11:00 AM,mg/L,0.05,0.3,DHEC
CW-222,5/25/2022,10:24:00 AM,mg/L,0.05,0.3,DHEC
CW-222,10/27/2022,10:46:00 AM,mg/L,0.052,0.3,DHEC
RL-22105,6/23/2022,12:45:00 PM,mg/L,0.05,0.3,DHEC
CW-231,11/16/2022,10:01:00 AM,mg/L,0.095,0.3,DHEC
CW-057,3/15/2022,12:06:00 PM,mg/L,0.05,0.3,DHEC
LCR-02,7/26/2022,12:52:00 PM,mg/L,0.05,0.3,DHEC
CW-036,2/10/2022,12:47:00 PM,mg/L,0.062,0.3,DHEC
CL-089,5/11/2022,10:50:00 AM,mg/L,0.05,0.3,DHEC
CW-252,5/4/2022,11:09:00 AM,mg/L,0.05,0.3,DHEC
CW-174,4/5/2022,12:34:00 PM,mg/L,0.055,0.3,DHEC
CW-252,12/13/2022,1:47:00 PM,mg/L,0.05,0.3,DHEC
CW-231,4/5/2022,11:59:00 AM,mg/L,0.05,0.3,DHEC
CW-207B,2/15/2022,11:01:00 AM,mg/L,0.05,0.3,DHEC
CW-019,4/21/2022,12:30:00 PM,mg/L,0.05,0.3,DHEC
CW-174,12/8/2022,11:42:00 AM,mg/L,0.062,0.3,DHEC
CW-057,6/23/2022,11:16:00 AM,mg/L,0.05,0.3,DHEC
CW-206,8/2/2022,9:59:00 AM,mg/L,0.05,0.3,DHEC
CW-019,12/13/2022,9:14:00 AM,mg/L,0.055,0.3,DHEC
CW-208,4/25/2022,10:53:00 AM,mg/L,0.05,0.3,DHEC
CW-236,11/7/2022,2:26:00 PM,mg/L,0.05,0.3,DHEC
CW-222,4/19/2022,10:24:00 AM,mg/L,0.05,0.3,DHEC
CW-016,8/11/2022,10:42:00 AM,mg/L,0.099,0.3,DHEC
CW-041,1/11/2022,10:56:00 AM,mg/L,0.05,0.3,DHEC
CW-033,11/16/2022,10:55:00 AM,mg/L,0.068,0.3,DHEC
CL-089,10/18/2022,10:50:00 AM,mg/L,0.05,0.3,DHEC
CW-207B,1/26/2022,10:59:00 AM,mg/L,0.05,0.3,DHEC
CW-174,8/11/2022,1:09:00 PM,mg/L,0.14,0.3,DHEC
CW-016,6/23/2022,10:34:00 AM,mg/L,0.052,0.3,DHEC
RL-22013,4/5/2022,10:39:00 AM,mg/L,0.05,0.3,DHEC
CW-057,2/16/2022,1:39:00 PM,mg/L,0.05,0.3,DHEC
CW-231,2/16/2022,2:33:00 PM,mg/L,0.05,0.3,DHEC
CL-089,3/22/2022,10:24:00 AM,mg/L,0.05,0.3,DHEC
CW-206,6/6/2022,1:46:00 PM,mg/L,0.05,0.3,DHEC
CW-251,5/4/2022,10:54:00 AM,mg/L,0.05,0.3,DHEC
CW-231,9/28/2022,12:18:00 PM,mg/L,0.085,0.3,DHEC
CW-016F,11/16/2022,12:43:00 PM,mg/L,0.06,0.3,DHEC
CW-207B,5/11/2022,11:23:00 AM,mg/L,0.05,0.3,DHEC
CW-017,10/5/2022,12:35:00 PM,mg/L,0.17,0.3,DHEC
LCR-02,5/11/2022,11:55:00 AM,mg/L,0.05,0.3,DHEC
CW-251,1/11/2022,12:45:00 PM,mg/L,0.05,0.3,DHEC
LWT-01,1/19/2022,2:32:00 PM,mg/L,0.05,0.3,DHEC
CW-033,9/28/2022,12:59:00 PM,mg/L,0.054,0.3,DHEC
LCR-04,7/14/2022,11:19:00 AM,mg/L,0.05,0.3,DHEC
CW-236,3/8/2022,1:48:00 PM,mg/L,0.05,0.3,DHEC
CW-233,1/24/2022,2:39:00 PM,mg/L,0.05,0.3,DHEC
CL-089,8/17/2022,10:52:00 AM,mg/L,0.092,0.3,DHEC
CW-251,4/21/2022,1:25:00 PM,mg/L,0.05,0.3,DHEC
CW-231,12/8/2022,11:01:00 AM,mg/L,0.05,0.3,DHEC
CW-233,2/3/2022,2:22:00 PM,mg/L,0.05,0.3,DHEC
CL-089,6/29/2022,10:21:00 AM,mg/L,0.05,0.3,DHEC
RS-22081,3/14/2022,2:18:00 PM,mg/L,0.05,0.3,DHEC
LWT-01,10/18/2022,9:42:00 AM,mg/L,0.06,0.3,DHEC
CW-231,7/14/2022,12:32:00 PM,mg/L,0.091,0.3,DHEC
RL-22011,5/11/2022,11:05:00 AM,mg/L,0.05,0.3,DHEC
CW-016F,8/11/2022,10:57:00 AM,mg/L,0.095,0.3,DHEC
CL-089,2/15/2022,10:35:00 AM,mg/L,0.05,0.3,DHEC
CL-089,11/17/2022,9:44:00 AM,mg/L,0.094,0.3,DHEC
CW-236,1/24/2022,2:13:00 PM,mg/L,0.05,0.3,DHEC
CL-089,9/21/2022,10:05:00 AM,mg/L,0.05,0.3,DHEC
CW-014,9/22/2022,10:50:00 AM,mg/L,0.057,0.3,DHEC
LWT-01,9/21/2022,9:30:00 AM,mg/L,0.076,0.3,DHEC
LCR-02,4/25/2022,10:35:00 AM,mg/L,0.05,0.3,DHEC
RL-22013,7/14/2022,11:10:00 AM,mg/L,0.05,0.3,DHEC
CW-233,11/7/2022,3:02:00 PM,mg/L,0.05,0.3,DHEC
RL-22105,7/14/2022,1:19:00 PM,mg/L,0.05,0.3,DHEC
CW-236,4/14/2022,10:37:00 AM,mg/L,0.05,0.3,DHEC
CW-222,2/24/2022,10:51:00 AM,mg/L,0.05,0.3,DHEC
LWT-01,6/20/2022,3:07:00 PM,mg/L,0.073,0.3,DHEC
CW-014,5/4/2022,10:10:00 AM,mg/L,0.082,0.3,DHEC
CW-014,2/10/2022,12:20:00 PM,mg/L,0.05,0.3,DHEC
CW-014,6/7/2022,11:36:00 AM,mg/L,0.088,0.3,DHEC
CW-033,8/11/2022,1:18:00 PM,mg/L,0.05,0.3,DHEC
LWT-01,11/14/2022,12:29:00 PM,mg/L,0.05,0.3,DHEC
CW-251,10/5/2022,10:34:00 AM,mg/L,0.05,0.3,DHEC
CW-251,2/3/2022,10:49:00 AM,mg/L,0.05,0.3,DHEC
CW-251,9/14/2022,10:01:00 AM,mg/L,0.05,0.3,DHEC
CW-206,5/24/2022,10:30:00 AM,mg/L,0.05,0.3,DHEC
CW-041,12/5/2022,11:33:00 AM,mg/L,0.059,0.3,DHEC
LCR-02,6/29/2022,11:24:00 AM,mg/L,0.05,0.3,DHEC
CW-233,4/14/2022,10:09:00 AM,mg/L,0.05,0.3,DHEC
CW-017,2/10/2022,3:20:00 PM,mg/L,0.05,0.3,DHEC
CW-231,8/11/2022,12:20:00 PM,mg/L,0.092,0.3,DHEC
CW-036,11/14/2022,1:43:00 PM,mg/L,0.05,0.3,DHEC
RL-22105,11/16/2022,11:04:00 AM,mg/L,0.068,0.3,DHEC
CW-036,3/3/2022,12:36:00 PM,mg/L,0.05,0.3,DHEC
CW-208,9/21/2022,10:55:00 AM,mg/L,0.05,0.3,DHEC
CW-016,7/14/2022,10:40:00 AM,mg/L,0.078,0.3,DHEC
CW-208,11/17/2022,12:52:00 PM,mg/L,0.05,0.3,DHEC
CW-252,1/11/2022,12:59:00 PM,mg/L,0.05,0.3,DHEC
LCR-04,11/16/2022,1:08:00 PM,mg/L,0.095,0.3,DHEC
CW-207B,4/25/2022,11:16:00 AM,mg/L,0.05,0.3,DHEC
CW-041,5/4/2022,11:20:00 AM,mg/L,0.05,0.3,DHEC
RL-22013,2/16/2022,1:22:00 PM,mg/L,0.05,0.3,DHEC
CW-041,10/5/2022,11:59:00 AM,mg/L,0.06,0.3,DHEC
LCR-04,1/27/2022,12:00:00 PM,mg/L,0.052,0.3,DHEC
CW-016F,7/14/2022,10:55:00 AM,mg/L,0.054,0.3,DHEC
LCR-04,5/11/2022,11:24:00 AM,mg/L,0.05,0.3,DHEC
CW-222,11/8/2022,10:37:00 AM,mg/L,0.05,0.3,DHEC
CW-057,10/19/2022,11:12:00 AM,mg/L,0.05,0.3,DHEC
CW-206,4/14/2022,10:02:00 AM,mg/L,0.05,0.3,DHEC
CW-014,3/3/2022,12:05:00 PM,mg/L,0.05,0.3,DHEC
CW-019,5/4/2022,9:52:00 AM,mg/L,0.068,0.3,DHEC
CW-017,9/22/2022,12:12:00 PM,mg/L,0.12,0.3,DHEC
CW-231,10/19/2022,11:58:00 AM,mg/L,0.067,0.3,DHEC
LWT-01,4/4/2022,3:10:00 PM,mg/L,0.05,0.3,DHEC
CW-014,12/5/2022,1:23:00 PM,mg/L,0.05,0.3,DHEC
CW-057,5/11/2022,11:32:00 AM,mg/L,0.05,0.3,DHEC
RL-22011,12/13/2022,10:02:00 AM,mg/L,0.07,0.3,DHEC
CW-252,10/5/2022,10:48:00 AM,mg/L,0.05,0.3,DHEC
CW-251,8/4/2022,1:06:00 PM,mg/L,0.05,0.3,DHEC
CW-016F,3/15/2022,11:39:00 AM,mg/L,0.05,0.3,DHEC
CW-251,3/3/2022,1:04:00 PM,mg/L,0.05,0.3,DHEC
RL-22105,3/15/2022,2:17:00 PM,mg/L,0.05,0.3,DHEC
CW-083,2/10/2022,1:59:00 PM,mg/L,0.058,0.3,DHEC
CW-016,4/5/2022,10:12:00 AM,mg/L,0.05,0.3,DHEC
RL-22011,6/29/2022,12:24:00 PM,mg/L,0.05,0.3,DHEC
CW-207B,10/18/2022,12:09:00 PM,mg/L,0.05,0.3,DHEC
CW-252,9/14/2022,10:13:00 AM,mg/L,0.062,0.3,DHEC
CW-206,10/12/2022,10:12:00 AM,mg/L,0.05,0.3,DHEC
CW-014,7/6/2022,10:23:00 AM,mg/L,0.074,0.3,DHEC
CW-057,12/8/2022,1:54:00 PM,mg/L,0.05,0.3,DHEC
CW-208,10/18/2022,1:17:00 PM,mg/L,0.05,0.3,DHEC
CW-208,12/13/2022,11:57:00 AM,mg/L,0.05,0.3,DHEC
CW-206,7/7/2022,10:48:00 AM,mg/L,0.05,0.3,DHEC
RL-22011,11/17/2022,9:53:00 AM,mg/L,0.082,0.3,DHEC
CW-174,10/20/2022,3:15:00 PM,mg/L,0.054,0.3,DHEC
LCR-02,12/13/2022,12:13:00 PM,mg/L,0.058,0.3,DHEC
RL-22011,4/25/2022,11:39:00 AM,mg/L,0.05,0.3,DHEC
CW-236,12/7/2022,10:50:00 AM,mg/L,0.05,0.3,DHEC
CW-014,11/14/2022,1:01:00 PM,mg/L,0.05,0.3,DHEC
CW-208,5/11/2022,11:39:00 AM,mg/L,0.05,0.3,DHEC
CW-207B,6/29/2022,10:45:00 AM,mg/L,0.072,0.3,DHEC
LWT-01,12/5/2022,1:53:00 PM,mg/L,0.05,0.3,DHEC
RS-22081,2/9/2022,3:52:00 PM,mg/L,0.05,0.3,DHEC
RL-22105,8/11/2022,1:25:00 PM,mg/L,0.05,0.3,DHEC
CW-017,4/12/2022,2:19:00 PM,mg/L,0.05,0.3,DHEC
CW-208,1/26/2022,11:15:00 AM,mg/L,0.05,0.3,DHEC
CW-083,3/3/2022,1:43:00 PM,mg/L,0.062,0.3,DHEC
CW-016,3/15/2022,11:26:00 AM,mg/L,0.05,0.3,DHEC
LCR-02,10/18/2022,1:34:00 PM,mg/L,0.067,0.3,DHEC
CW-174,7/14/2022,1:04:00 PM,mg/L,0.18,0.3,DHEC
CW-208,2/15/2022,11:16:00 AM,mg/L,0.05,0.3,DHEC
CW-036,12/5/2022,12:46:00 PM,mg/L,0.062,0.3,DHEC
LCR-02,2/15/2022,11:32:00 AM,mg/L,0.05,0.3,DHEC
CW-014,1/11/2022,12:52:00 PM,mg/L,0.05,0.3,DHEC
CW-016F,4/5/2022,10:25:00 AM,mg/L,0.05,0.3,DHEC
CW-252,6/2/2022,10:57:00 AM,mg/L,0.05,0.3,DHEC
CW-041,11/14/2022,3:00:00 PM,mg/L,0.05,0.3,DHEC
CW-016,2/16/2022,12:58:00 PM,mg/L,0.05,0.3,DHEC
CW-019,1/11/2022,11:49:00 AM,mg/L,0.05,0.3,DHEC
CW-014,8/1/2022,10:42:00 AM,mg/L,0.05,0.3,DHEC
CW-231,1/27/2022,1:16:00 PM,mg/L,0.05,0.3,DHEC
CW-017,12/5/2022,10:44:00 AM,mg/L,0.062,0.3,DHEC
LCR-02,11/17/2022,12:31:00 PM,mg/L,0.09,0.3,DHEC
CW-207B,9/21/2022,10:38:00 AM,mg/L,0.05,0.3,DHEC
CW-016,10/19/2022,10:27:00 AM,mg/L,0.062,0.3,DHEC
CW-041,7/6/2022,11:29:00 AM,mg/L,0.05,0.3,DHEC
LCR-04,10/19/2022,11:04:00 AM,mg/L,0.05,0.3,DHEC
CW-251,7/14/2022,10:31:00 AM,mg/L,0.05,0.3,DHEC
CW-057,1/27/2022,12:08:00 PM,mg/L,0.05,0.3,DHEC
LCR-02,9/21/2022,11:12:00 AM,mg/L,0.05,0.3,DHEC
CW-041,2/10/2022,2:38:00 PM,mg/L,0.05,0.3,DHEC
LCR-04,9/28/2022,11:10:00 AM,mg/L,0.05,0.3,DHEC
CW-014,4/12/2022,11:41:00 AM,mg/L,0.05,0.3,DHEC
CW-041,6/7/2022,2:29:00 PM,mg/L,0.05,0.3,DHEC
CW-016F,2/16/2022,1:10:00 PM,mg/L,0.05,0.3,DHEC
RL-22013,12/8/2022,1:41:00 PM,mg/L,0.05,0.3,DHEC
RL-22013,8/11/2022,11:13:00 AM,mg/L,0.067,0.3,DHEC
CW-252,3/3/2022,1:19:00 PM,mg/L,0.05,0.3,DHEC
LWT-01,8/30/2022,12:42:00 PM,mg/L,0.073,0.3,DHEC
CW-206,2/8/2022,12:11:00 PM,mg/L,0.05,0.3,DHEC
CW-222,1/20/2022,10:08:00 AM,mg/L,0.081,0.3,DHEC
RS-22081,1/6/2022,2:19:00 PM,mg/L,0.05,0.3,DHEC
RL-22011,7/26/2022,10:16:00 AM,mg/L,0.05,0.3,DHEC
CW-016,5/11/2022,10:50:00 AM,mg/L,0.05,0.3,DHEC
CW-017,11/14/2022,3:48:00 PM,mg/L,0.05,0.3,DHEC
CW-252,4/21/2022,1:40:00 PM,mg/L,0.05,0.3,DHEC
CW-206,9/12/2022,10:31:00 AM,mg/L,0.05,0.3,DHEC
CW-252,7/14/2022,10:47:00 AM,mg/L,0.05,0.3,DHEC
LCR-04,12/8/2022,1:48:00 PM,mg/L,0.05,0.3,DHEC
CL-089,12/13/2022,9:53:00 AM,mg/L,0.083,0.3,DHEC
CW-252,8/4/2022,1:17:00 PM,mg/L,0.05,0.3,DHEC
CW-233,12/7/2022,10:13:00 AM,mg/L,0.05,0.3,DHEC
